nombre,popularidad,genero,cantidad_albumes,mejor_pista,album_mejor_pista,año_mejor_pista
Mari Samuelsen,50,neoclassical,6,November,Voyager - Essential Max Richter,2019
Janine Jansen,49,classical,18,"Souvenir d'un lieu cher, Op. 42 (Arr. Lascae for Violin & String Orchestra): III. Mélodie","Tchaikovsky: Violin Concerto & Souvenir, Op. 42",2008
Janine Jansen,49,chamber music,18,"Souvenir d'un lieu cher, Op. 42 (Arr. Lascae for Violin & String Orchestra): III. Mélodie","Tchaikovsky: Violin Concerto & Souvenir, Op. 42",2008
Renée Fleming,49,opera,50,Gianni Schicchi: O mio babbino caro,Puccini: Opera Arias,2008
Renée Fleming,49,classical,50,Gianni Schicchi: O mio babbino caro,Puccini: Opera Arias,2008
Marielle Labèque,50,minimalism,28,"Dolly Suite, Op. 56: I. Berceuse",Fauré: Dolly Suite; Nocturnes; Barcarolles; Impromptus,2015
Marielle Labèque,50,classical,28,"Dolly Suite, Op. 56: I. Berceuse",Fauré: Dolly Suite; Nocturnes; Barcarolles; Impromptus,2015
Marielle Labèque,50,classical piano,28,"Dolly Suite, Op. 56: I. Berceuse",Fauré: Dolly Suite; Nocturnes; Barcarolles; Impromptus,2015
Kay Johannsen,48,requiem,23,"Requiem, K. 626: III. Sequentia: f. Lacrimosa (Compl. Süssmayr, Orch. Beyer) - Live",Mozart: Requiem,1999
Kay Johannsen,48,classical,23,"Requiem, K. 626: III. Sequentia: f. Lacrimosa (Compl. Süssmayr, Orch. Beyer) - Live",Mozart: Requiem,1999
Kay Johannsen,48,choral,23,"Requiem, K. 626: III. Sequentia: f. Lacrimosa (Compl. Süssmayr, Orch. Beyer) - Live",Mozart: Requiem,1999
